DATAFLOW,CSE_REG_DIST_LOC: Region District Locality,CSE_SEX: Sex,CSE_FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,CSE_OBS_STATUS: Observation Status,CSE_OBS_NOTE: Observation Note
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,T: Total,A: Annual,2010-A1,2518,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,T: Total,A: Annual,2011-A1,2491,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,T: Total,A: Annual,2012-A1,2478,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,T: Total,A: Annual,2013-A1,2479,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,T: Total,A: Annual,2014-A1,2485,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,T: Total,A: Annual,2015-A1,2504,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,T: Total,A: Annual,2016-A1,2484,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,T: Total,A: Annual,2017-A1,2477,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,T: Total,A: Annual,2018-A1,2489,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,T: Total,A: Annual,2019-A1,2480,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,T: Total,A: Annual,2020-A1,2455,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,F: Females,A: Annual,2005-A1,1301,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,F: Females,A: Annual,2006-A1,1281,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,F: Females,A: Annual,2007-A1,1267,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,F: Females,A: Annual,2008-A1,1255,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,F: Females,A: Annual,2009-A1,1244,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,F: Females,A: Annual,2010-A1,1229,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,F: Females,A: Annual,2011-A1,1220,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,F: Females,A: Annual,2012-A1,1217,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,F: Females,A: Annual,2013-A1,1216,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,F: Females,A: Annual,2014-A1,1217,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,F: Females,A: Annual,2015-A1,1221,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,F: Females,A: Annual,2016-A1,1209,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,F: Females,A: Annual,2017-A1,1205,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,F: Females,A: Annual,2018-A1,1203,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,F: Females,A: Annual,2019-A1,1202,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,F: Females,A: Annual,2020-A1,1191,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,M: Males,A: Annual,2005-A1,1400,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,M: Males,A: Annual,2006-A1,1375,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,M: Males,A: Annual,2007-A1,1353,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,M: Males,A: Annual,2008-A1,1336,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,M: Males,A: Annual,2009-A1,1317,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,M: Males,A: Annual,2010-A1,1289,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,M: Males,A: Annual,2011-A1,1271,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,M: Males,A: Annual,2012-A1,1261,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,M: Males,A: Annual,2013-A1,1263,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,M: Males,A: Annual,2014-A1,1268,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,M: Males,A: Annual,2015-A1,1283,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,M: Males,A: Annual,2016-A1,1275,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,M: Males,A: Annual,2017-A1,1272,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,M: Males,A: Annual,2018-A1,1286,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,M: Males,A: Annual,2019-A1,1278,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01103: 01103 - Birgu,M: Males,A: Annual,2020-A1,1264,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,M: Males,A: Annual,2005-A1,1539,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,M: Males,A: Annual,2006-A1,1510,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,M: Males,A: Annual,2007-A1,1484,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,M: Males,A: Annual,2008-A1,1464,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,M: Males,A: Annual,2009-A1,1441,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,M: Males,A: Annual,2010-A1,1408,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,M: Males,A: Annual,2011-A1,1383,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,M: Males,A: Annual,2012-A1,1377,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,M: Males,A: Annual,2013-A1,1374,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,M: Males,A: Annual,2014-A1,1367,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,M: Males,A: Annual,2015-A1,1359,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,M: Males,A: Annual,2016-A1,1354,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,M: Males,A: Annual,2017-A1,1357,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,M: Males,A: Annual,2018-A1,1367,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,M: Males,A: Annual,2019-A1,1409,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,M: Males,A: Annual,2020-A1,1385,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,F: Females,A: Annual,2005-A1,1535,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,F: Females,A: Annual,2006-A1,1498,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,F: Females,A: Annual,2007-A1,1468,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,F: Females,A: Annual,2008-A1,1440,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,F: Females,A: Annual,2009-A1,1414,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,F: Females,A: Annual,2010-A1,1383,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,F: Females,A: Annual,2011-A1,1357,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,F: Females,A: Annual,2012-A1,1350,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,F: Females,A: Annual,2013-A1,1358,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,F: Females,A: Annual,2014-A1,1350,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,F: Females,A: Annual,2015-A1,1347,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,F: Females,A: Annual,2016-A1,1351,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,F: Females,A: Annual,2017-A1,1355,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,F: Females,A: Annual,2018-A1,1353,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,F: Females,A: Annual,2019-A1,1360,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,F: Females,A: Annual,2020-A1,1347,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,T: Total,A: Annual,2005-A1,3074,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,T: Total,A: Annual,2006-A1,3008,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,T: Total,A: Annual,2007-A1,2952,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,T: Total,A: Annual,2008-A1,2904,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,T: Total,A: Annual,2009-A1,2855,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,T: Total,A: Annual,2010-A1,2791,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,T: Total,A: Annual,2011-A1,2740,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,T: Total,A: Annual,2012-A1,2727,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,T: Total,A: Annual,2013-A1,2732,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,T: Total,A: Annual,2014-A1,2717,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,T: Total,A: Annual,2015-A1,2706,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,T: Total,A: Annual,2016-A1,2705,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,T: Total,A: Annual,2017-A1,2712,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,T: Total,A: Annual,2018-A1,2720,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,T: Total,A: Annual,2019-A1,2769,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01104: 01104 - Isla,T: Total,A: Annual,2020-A1,2732,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,F: Females,A: Annual,2005-A1,2904,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,F: Females,A: Annual,2006-A1,2848,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,F: Females,A: Annual,2007-A1,2807,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,F: Females,A: Annual,2008-A1,2769,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,F: Females,A: Annual,2009-A1,2734,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,F: Females,A: Annual,2010-A1,2690,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,F: Females,A: Annual,2011-A1,2651,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,F: Females,A: Annual,2012-A1,2634,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,F: Females,A: Annual,2013-A1,2617,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,F: Females,A: Annual,2014-A1,2611,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,F: Females,A: Annual,2015-A1,2610,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,F: Females,A: Annual,2016-A1,2599,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,F: Females,A: Annual,2017-A1,2585,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,F: Females,A: Annual,2018-A1,2601,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,F: Females,A: Annual,2019-A1,2608,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,F: Females,A: Annual,2020-A1,2567,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,M: Males,A: Annual,2005-A1,2753,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,M: Males,A: Annual,2006-A1,2722,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,M: Males,A: Annual,2007-A1,2698,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,M: Males,A: Annual,2008-A1,2683,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,M: Males,A: Annual,2009-A1,2663,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,M: Males,A: Annual,2010-A1,2626,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,M: Males,A: Annual,2011-A1,2604,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,M: Males,A: Annual,2012-A1,2588,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,M: Males,A: Annual,2013-A1,2567,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,M: Males,A: Annual,2014-A1,2577,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,M: Males,A: Annual,2015-A1,2564,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,M: Males,A: Annual,2016-A1,2565,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,M: Males,A: Annual,2017-A1,2569,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,M: Males,A: Annual,2018-A1,2569,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,M: Males,A: Annual,2019-A1,2576,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,M: Males,A: Annual,2020-A1,2575,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,T: Total,A: Annual,2005-A1,5657,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,T: Total,A: Annual,2006-A1,5570,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,T: Total,A: Annual,2007-A1,5505,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,T: Total,A: Annual,2008-A1,5452,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,T: Total,A: Annual,2009-A1,5397,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,T: Total,A: Annual,2010-A1,5316,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,T: Total,A: Annual,2011-A1,5255,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,T: Total,A: Annual,2012-A1,5222,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,T: Total,A: Annual,2013-A1,5184,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,T: Total,A: Annual,2014-A1,5188,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,T: Total,A: Annual,2015-A1,5174,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,T: Total,A: Annual,2016-A1,5164,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,T: Total,A: Annual,2017-A1,5154,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,T: Total,A: Annual,2018-A1,5170,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,T: Total,A: Annual,2019-A1,5184,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01105: 01105 - Bormla,T: Total,A: Annual,2020-A1,5142,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,F: Females,A: Annual,2005-A1,7214,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,F: Females,A: Annual,2006-A1,7204,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,F: Females,A: Annual,2007-A1,7231,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,F: Females,A: Annual,2008-A1,7267,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,F: Females,A: Annual,2009-A1,7312,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,F: Females,A: Annual,2010-A1,7331,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,F: Females,A: Annual,2011-A1,7368,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,F: Females,A: Annual,2012-A1,7366,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,F: Females,A: Annual,2013-A1,7375,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,F: Females,A: Annual,2014-A1,7419,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,F: Females,A: Annual,2015-A1,7474,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,F: Females,A: Annual,2016-A1,7517,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,F: Females,A: Annual,2017-A1,7564,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,F: Females,A: Annual,2018-A1,7600,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,F: Females,A: Annual,2019-A1,7655,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,F: Females,A: Annual,2020-A1,7653,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,M: Males,A: Annual,2005-A1,7459,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,M: Males,A: Annual,2006-A1,7460,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,M: Males,A: Annual,2007-A1,7480,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,M: Males,A: Annual,2008-A1,7525,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,M: Males,A: Annual,2009-A1,7559,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,M: Males,A: Annual,2010-A1,7543,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,M: Males,A: Annual,2011-A1,7565,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,M: Males,A: Annual,2012-A1,7527,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,M: Males,A: Annual,2013-A1,7530,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,M: Males,A: Annual,2014-A1,7526,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,M: Males,A: Annual,2015-A1,7593,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,M: Males,A: Annual,2016-A1,7620,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,M: Males,A: Annual,2017-A1,7735,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,M: Males,A: Annual,2018-A1,7831,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,M: Males,A: Annual,2019-A1,8005,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,M: Males,A: Annual,2020-A1,7995,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,T: Total,A: Annual,2005-A1,14673,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,T: Total,A: Annual,2006-A1,14664,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,T: Total,A: Annual,2007-A1,14711,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,T: Total,A: Annual,2008-A1,14792,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,T: Total,A: Annual,2009-A1,14871,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,T: Total,A: Annual,2010-A1,14874,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,T: Total,A: Annual,2011-A1,14933,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,T: Total,A: Annual,2012-A1,14893,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,T: Total,A: Annual,2013-A1,14905,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,T: Total,A: Annual,2014-A1,14945,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,T: Total,A: Annual,2015-A1,15067,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,T: Total,A: Annual,2016-A1,15137,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,T: Total,A: Annual,2017-A1,15299,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,T: Total,A: Annual,2018-A1,15431,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,T: Total,A: Annual,2019-A1,15660,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01108: 01108 - Zabbar,T: Total,A: Annual,2020-A1,15648,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01117: 01117 - Fgura,M: Males,A: Annual,2005-A1,5672,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01117: 01117 - Fgura,M: Males,A: Annual,2006-A1,5663,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01117: 01117 - Fgura,M: Males,A: Annual,2007-A1,5671,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01117: 01117 - Fgura,M: Males,A: Annual,2008-A1,5696,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01117: 01117 - Fgura,M: Males,A: Annual,2009-A1,5713,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01117: 01117 - Fgura,M: Males,A: Annual,2010-A1,5692,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01117: 01117 - Fgura,M: Males,A: Annual,2011-A1,5701,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01117: 01117 - Fgura,M: Males,A: Annual,2012-A1,5727,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01117: 01117 - Fgura,M: Males,A: Annual,2013-A1,5742,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01117: 01117 - Fgura,M: Males,A: Annual,2014-A1,5797,,
NSO:DF_TOT_POP_BY_REG_DIST_LOC(1.5),MGC01117: 01117 - Fgura,M: Males,A: Annual,2015-A1,5836,,
